Distance (m),Elevation (m),Latitude,Longitude
601.668233866895,252.2721405029297,44.93847547883355,-93.0235608366454
604.6765750362295,252.0919799804688,44.93847250496491,-93.02352289122354
607.6849162055639,252.0009613037109,44.9384695310837,-93.02348494580559
610.6932573748984,251.9461975097656,44.93846655718993,-93.02344700039157
613.7015985442329,251.9834747314453,44.93846358328361,-93.02340905498153
616.7099397135673,252.1123657226562,44.9384606093647,-93.02337110957541
619.7182808829018,252.2835845947266,44.93845763543324,-93.02333316417321
622.7266220522363,252.5167541503906,44.9384546614892,-93.02329521877493
625.7349632215708,252.81591796875,44.93845168753261,-93.02325727338058
628.7433043909053,253.1134796142578,44.93844871356345,-93.02321932799015
631.7516455602398,253.3438110351562,44.93844573958172,-93.0231813826037
634.7599867295743,253.5785522460938,44.93844276558743,-93.02314343722117
637.7683278989088,253.875,44.93843979158058,-93.0231054918425
640.7766690682432,254.2300872802734,44.93843681756115,-93.02306754646781
643.7850102375777,254.6531372070312,44.93843384352917,-93.02302960109705
646.7933514069122,255.1985168457031,44.93843086948462,-93.02299165573027
649.8016925762466,255.8883056640625,44.9384278954275,-93.02295371036735
652.8100337455811,256.5930480957031,44.93842492135782,-93.0229157650084
655.8183749149156,257.3348693847656,44.93842194727558,-93.02287781965333
658.82671608425,258.0933837890625,44.93841897318077,-93.02283987430224
661.8350572535845,258.9302368164062,44.93841599907339,-93.02280192895506
664.843398422919,259.8327026367188,44.93841302495346,-93.02276398361187
667.8517395922535,260.7819213867188,44.93841005082094,-93.02272603827254
670.8600807615879,261.765625,44.93840707667587,-93.02268809293713
673.8684219309224,262.7795104980469,44.93840410251823,-93.0226501476057
676.8767631002569,263.7903442382812,44.93840112834803,-93.0226122022782
679.8851042695914,264.5910339355469,44.93839815416527,-93.02257425695461
682.8934454389258,265.386474609375,44.93839517996993,-93.0225363116349
685.9017866082603,266.1529541015625,44.93839220576204,-93.02249836631921
688.9101277775948,266.88427734375,44.93838923154158,-93.0224604210074
691.9184689469292,267.6637573242188,44.93838625730856,-93.02242247569956
694.9268101162637,268.6825561523438,44.93838328306296,-93.02238453039558
697.9351512855982,269.9798889160156,44.93838030880481,-93.02234658509565
700.9434924549327,271.2567138671875,44.93837733453409,-93.02230863979958
703.9518336242671,272.5744934082031,44.9383743602508,-93.02227069450737
706.9601747936016,273.8970947265625,44.93837138595495,-93.0222327492192
709.9685159629361,274.9735107421875,44.93836841164654,-93.0221948039349
712.9768571322705,275.8001708984375,44.93836543732555,-93.02215685865457
715.985198301605,276.5441589355469,44.93836246299201,-93.02211891337816
718.9935394709395,277.2488708496094,44.93835948864589,-93.02208096810568
